Any;NomMun;Comarca;Costa;Muntanya;Poblacio_padro;Superficie_ha;05_SU;05_SURB;05_SNU;12_A1_SUC;12_A2_SUC;12_A3_SUC;15_SV_SUC;20_Equip_habt
2019;Conca de Dalt;Pallars Jussà;0;Zona de muntanya;418;16647,8100;29,8014;1,969;16616,0403;0;0;0;4,1452;26,0252
2019;la Coma i la Pedra;Solsonès;0;Zona de muntanya;265;6072,7400;136,5541;43,7351;5892,4501;0;0,8357;0;30,8197;49,3246
2019;Penelles;Noguera;0;;452;2545,9900;19,1632;1,3129;2525,5107;0;1,111;0;1,3913;23,4302
2019;Peramola;Alt Urgell;0;Zona de muntanya;347;5617,0100;15,0255;0;5601,9834;0;1,1663;0;0,7782;22,7651
2019;Pinell de Solsonès;Solsonès;0;Zona de muntanya;200;9056,3100;3,4;0;9052,9085;0;0;0;0;11,695
2019;Pinós;Solsonès;0;Zona de muntanya;287;10403,7800;9,0377;2,406;10392,3337;0;0,0573;0;1,2759;42,4804
2019;el Poal;Pla d'Urgell;0;;648;885,8;29,9132;0;855,8899;2,7464;0;0;0,5523;38,1905
2019;la Pobla de Cérvoles;Garrigues;0;Zona de muntanya;191;6198,5000;11,7009;3,4641;6183,3314;0;0;0;1,2798;12,502
2019;Bellaguarda;Garrigues;0;;287;2031,9800;9,6406;0;2022,3356;0,6688;0;0;0,5674;24,5053
2019;la Pobla de Segur;Pallars Jussà;0;Zona de muntanya;2984;3283,7100;57,4426;24,9433;3201,3241;6,0495;0;0;1,9961;11,5021
2019;Ponts;Noguera;0;;2601;3073,1500;71,2484;22,5165;2979,3897;5,8135;0;0,828902892;3,0529;20,3698
2019;el Pont de Suert;Alta Ribagorça;0;Zona de muntanya;2220;14823,2700;75,7863;16,7118;14730,7751;2,4833;0,9582;0;12,8209;29,735
2019;la Portella;Segrià;0;;728;1227,7400;30,4639;27,1294;1170,1474;5,4905;0;0;0,9262;12,1798
2019;Prats i Sansor;Cerdanya;0;Zona de muntanya;219;663,41;104,0365;3,8927;555,4821;0;0;0;14,6138;225,1277
2019;Preixana;Urgell;0;;385;2134,4500;20,9285;3,0328;2110,4852;0,0716;0;0;0,7894;20,3763
2019;Preixens;Noguera;0;;432;2869,8200;21,9752;18,2002;2829,6476;0;0;0;0,8812;39,5661
2019;Prullans;Cerdanya;0;Zona de muntanya;231;2113,6000;26,968;8,8446;2077,7913;0,2744;0,5151;0;0,7187;21,8103
2019;Puiggròs;Garrigues;0;;276;982,94;13,0782;3,2255;966,6387;0,3374;0;0;1,0764;26,9199
2019;Puigverd d'Agramunt;Urgell;0;;255;2121,5700;7,5061;18,6529;2095,4082;0,5276;0;0;0,5543;23,4713
2019;Puigverd de Lleida;Segrià;0;;1355;1263,6700;70,1525;14,3269;1179,1875;5,5398;9,9155;0;1,5182;7,0046
2019;Rialp;Pallars Sobirà;0;Zona de muntanya;661;6330,3500;17,3192;99,9108;6213,1243;1,1296;0;0;0,5867;37,0066
2019;Ribera d'Urgellet;Alt Urgell;0;Zona de muntanya;935;10695,9400;34,4011;0;10661,5377;0,7662;0,0679;0;1,2242;9,7479
2019;Riner;Solsonès;0;Zona de muntanya;263;4757,7100;19,0076;3,6123;4735,0907;0,7201;0;0;0,2815;25,0071
2019;Rosselló;Segrià;0;;3145;997,27;110,0477;46,2168;841,0007;21,7081;0;0;5,4226;10,558
2019;Salàs de Pallars;Pallars Jussà;0;Zona de muntanya;320;2019,8000;13,6358;14,7532;1991,4141;0;0;0;0,1369;14,259
2019;Sanaüja;Segarra;0;;380;3293,5300;22,336;9,464;3261,7333;0;0;0;1,7636;49,055
2019;Sant Guim de Freixenet;Segarra;0;Zona de muntanya;1025;2514,8100;55,2871;48,1519;2411,3705;3,2955;0;0;2,8675;35,0844
2019;Sant Llorenç de Morunys;Solsonès;0;Zona de muntanya;949;459,41;59,8603;26,1838;373,3683;1,4886;0;0;3,1883;31,4916
2019;Sant Ramon;Segarra;0;;491;1886,0300;26,0999;17,7697;1842,1580;3,8929;0,4221;0;1,2181;44,0587
2019;Sant Esteve de la Sarga;Pallars Jussà;0;Zona de muntanya;124;9287,6100;8,3194;0;9279,2934;0;0;0;0,1088;20,0576
2019;Sant Guim de la Plana;Segarra;0;;185;1231,5700;11,9807;0;1219,5900;0,0253;0;0;0,4332;34,9264
2019;Sarroca de Lleida;Segrià;0;;363;4205,5500;13,1956;0;4192,3515;1,0631;0;0;0,3481;22,026
2019;Sarroca de Bellera;Pallars Jussà;0;Zona de muntanya;121;8751,1300;14,5149;5,9442;8730,6661;0;0,4812;0;0,2251;86,3065
2019;Senterada;Pallars Jussà;0;Zona de muntanya;137;3445,2300;6,926;0;3438,3006;0;0;0;0;17,3304
2019;la Seu d'Urgell;Alt Urgell;0;Zona de muntanya;12089;1542,7800;161,4419;98,0033;1283,3328;13,2299;3,2348;0;11,3222;13,704
2019;Seròs;Segrià;0;;1922;8583,9700;41,99;13,7544;8528,2207;2,1623;0;0;5,6828;28,171
2019;Sidamon;Pla d'Urgell;0;;734;813,34;45,0627;3,9739;764,306;11,8169;0;0;4,6374;32,7101
2019;el Soleràs;Garrigues;0;;332;1261,5300;8,7333;0;1252,7967;0,3123;0;0;0;44,8177
2019;Solsona;Solsonès;0;Zona de muntanya;9094;1770,1500;210,4761;147,5115;1412,1578;43,2634;0,074;0;23,2703;17,9546
2019;Soriguera;Pallars Sobirà;0;Zona de muntanya;410;10639,4800;18,5962;0;10620,8835;0;0;0;0,3465;23,4703
2019;Sort;Pallars Sobirà;0;Zona de muntanya;2149;10505,4100;60,4399;51,4767;10393,4904;1,055;0;0;9,1618;19,306
2019;Soses;Segrià;0;;1763;3016,2300;66,3398;94,0861;2855,8062;21,8545;0;0;6,3391;26,4164
2019;Sudanell;Segrià;0;;853;877,54;31,4681;18,098;827,9722;1,9798;3,9904;0;0,9829;24,6834
2019;Sunyer;Segrià;0;;352;1266,2100;12,9466;0;1253,2678;0,5763;0;0;0,9648;67,9439
2019;Talarn;Pallars Jussà;0;Zona de muntanya;585;2797,3900;131,9766;3,0671;2662,3470;0;8,2904;0;0,0657;1951,6083
2019;Talavera;Segarra;0;Zona de muntanya;283;3060,5900;14,7919;0;3045,7999;0;0;0;1,4911;24,3042
2019;Tàrrega;Urgell;0;;17098;8794,6400;392,4346;601,4588;7800,7436;71,7224;0;0;30,591;24,6467
2019;Tarrés;Garrigues;0;;106;1308,1500;6,8257;1,6528;1299,6667;0;0;0;0,6674;154,3354
2019;Tarroja de Segarra;Segarra;0;;187;790,22;6,6039;0;783,6158;0;0;0;0,0287;27,964
2019;Térmens;Noguera;0;;1333;2757,6800;40,1407;33,5224;2684,0147;0,822;0;0;1,073;8,8989
2019;Tírvia;Pallars Sobirà;0;Zona de muntanya;131;849,92;11,4782;2,9126;835,5306;0;0,5066;0;1,2145;86,1051
2019;Tiurana;Noguera;0;Zona de muntanya;73;1561,3000;3,2197;5,9412;1552,1384;0;0;0;1,5337;80,3618
2019;Torà;Solsonès;0;Zona de muntanya;1255;9343,9200;52,9672;15,4846;9275,4696;6,4516;0;0;2,2823;13,0839
2019;els Torms;Garrigues;0;;144;1352,1200;6,9626;0;1345,1541;0,1738;0;0;0,2834;83,9319
2019;Tornabous;Urgell;0;;858;2009,7900;49,0614;9,0637;1951,6648;1,5478;0;0;2,0448;51,7223
2019;Torrebesses;Segrià;0;;282;2766,4000;10,7807;0;2755,6236;0,0749;0;0;0,2972;23,0118
2019;la Torre de Cabdella;Pallars Jussà;0;Zona de muntanya;760;16526,5500;58,409;42,144;16425,9981;0;0,7666;0;3,922;23,0158
2019;Torrefarrera;Segrià;0;;4605;2354,1100;74,464;129,2803;2150,3621;7,3059;0;0;2,3237;6,398
2019;Torregrossa;Pla d'Urgell;0;;2202;4046,4400;75,9065;0;3970,5309;3,7254;0;0;1,7721;19,9245
2019;Torrelameu;Noguera;0;;743;1077,7800;37,2966;7,4953;1032,9851;4,482;0;0;3,7811;38,3435
2019;Torres de Segre;Segrià;0;;2277;5053,1900;115,1032;143,6087;4794,4762;22,0213;0;0;8,936;9,7514
2019;Torre-serona;Segrià;0;;397;589,71;24,3596;41,0359;524,3155;4,6109;0,5029;0;1,3965;46,275
2019;Tremp;Pallars Jussà;0;Zona de muntanya;5844;30275,4200;150,0261;87,4698;30037,9204;6,7509;0,4741;0;16,5849;29,2099
2019;Vallbona de les Monges;Urgell;0;Zona de muntanya;233;3433,2800;29,2192;2,9267;3401,1316;0,2936;0;0;3,4756;119,5906
2019;les Valls de Valira;Alt Urgell;0;Zona de muntanya;791;17134,3800;30,109;4,4969;17099,7775;0;2,0173;0;0,7829;6,2353
2019;Vallfogona de Balaguer;Noguera;0;;1876;2710,6700;75,1349;7,864;2627,6730;10,0285;0;0;3,6634;16,2951
2019;Verdú;Urgell;0;;919;3584,2600;26,4288;0;3557,8275;0,5365;0;0;1,3113;33,5907
2019;Vielha e Mijaran;Val d'Aran;0;Zona de muntanya;5559;21174,0500;98,7925;63,6818;21011,5720;0,0767;0;0;3,9611;8,5157
2019;Vilagrassa;Urgell;0;;541;1967,1200;37,245;37,4445;1892,4267;7,4175;0,1534;0;3,2871;30,419
2019;Vilaller;Alta Ribagorça;0;Zona de muntanya;561;5923,1600;33,6995;15,0171;5874,4400;0;0,1099;0;7,9133;36,3999
2019;Vilamòs;Val d'Aran;0;Zona de muntanya;187;1543,9100;3,3678;0,9759;1539,5693;0;0;0;0;9,498
2019;Vilanova de Bellpuig;Pla d'Urgell;0;;1181;1390,5100;48,3417;23,0312;1319,1340;8,0753;0;0;0,5932;19,0811
2019;Vilanova de l'Aguda;Noguera;0;;197;5381,3700;6,2809;1,7518;5373,3350;0;0;0;0,2608;10,1471
2019;Vilanova de Meià;Noguera;0;Zona de muntanya;389;10487,1000;20,2806;0;10466,8172;0;0,1526;0;0,2175;50,4648
2019;Vilanova de Segrià;Segrià;0;;977;839,79;49,9071;26,4159;763,466;0,9366;0;0;0;20,7873
2019;Vila-sana;Pla d'Urgell;0;;742;1898,7000;62,0586;105,8615;1730,7838;18,6409;0,4372;0;3,8389;48,2021
2019;el Vilosell;Garrigues;0;;169;1884,3600;11,5027;2,3238;1870,5355;0;0;0;0,8128;54,1193
2019;Vilanova de la Barca;Segrià;0;;1036;2135,1500;43,8978;49,0622;2042,1894;3,1847;0,0672;0;1,6771;39,0709
2019;Vinaixa;Garrigues;0;;470;3747,0800;27,7719;27,5822;3691,7304;1,5397;0;0;0,4492;70,9721
2019;Vall de Cardós;Pallars Sobirà;0;Zona de muntanya;364;5620,0100;27,7267;21,092;5571,1959;0,2181;0;0;2,4333;24,778
2019;Sant Martí de Riucorb;Urgell;0;;646;3482,7500;25,6757;0;3457,0722;0,9916;0,137;0;0,1249;28,2632
2019;la Guingueta d'Àneu;Pallars Sobirà;0;Zona de muntanya;297;10841,6100;19,5665;0;10822,0448;0;0,1763;0;0,3215;29,0894
2019;Castell de Mur;Pallars Jussà;0;Zona de muntanya;183;6243,7100;12,3112;1,1456;6230,2573;0;0;0;0,7522;28,8482
2019;Ribera d'Ondara;Segarra;0;Zona de muntanya;426;5424,8700;24,9349;0;5399,9370;1,2739;0;0;0,3401;69,4615
2019;les Valls d'Aguilar;Alt Urgell;0;Zona de muntanya;260;12381,1000;18,6493;0;12362,4516;0,0585;0;0;0,7679;15,1423
2019;Torrefeta i Florejacs;Segarra;0;;602;8836,3200;29,6968;3,9514;8802,6703;0;0;0;1,5077;19,9068
2019;Fígols i Alinyà;Alt Urgell;0;Zona de muntanya;252;10182,3800;13,2929;0;10169,0888;0;0;0;0,2836;17,9905
2019;la Vansa i Fórnols;Alt Urgell;0;Zona de muntanya;161;10614,5900;13,1224;0;10601,4723;0;0;0;0,1479;33,3259
2019;Josa i Tuixén;Alt Urgell;0;Zona de muntanya;106;6836,6200;10,5203;1,5601;6824,5348;0;0;0;0,7102;62,9425
2019;els Plans de Sió;Segarra;0;;506;5600,8700;42,3333;0;5558,5363;3,6089;0;0;2,2219;27,2581
2019;Gimenells i el Pla de la Font;Segrià;0;;1111;5584,3100;52,1767;3,0209;5529,1126;5,211;0;0;5,0259;70,1548
2019;Riu de Cerdanya;Cerdanya;0;Zona de muntanya;93;1234,2500;6,377;4,5149;1223,3585;0;0;0;0,3291;34,8712
2019;Aiguamúrcia;Alt Camp;0;;901;7280,5100;129,5094;43,8951;7107,1069;0,6909;0;0;32,2439;79,5803
2019;Albinyana;Baix Penedès;0;;2438;1955,8200;95,9671;58,5939;1801,2579;2,4278;0,4168;0;8,7854;13,0045
2019;l'Albiol;Baix Camp;0;Zona de muntanya;485;2043,8200;3,967;64,3595;1975,4964;0;0;0;0,3166;3,5689
2019;Alcanar;Montsià;1;;9418;4706,9900;423,962;263,1101;4019,9134;60,9676;10,6608;0,301563795;23,6434;13,8167
2019;Alcover;Alt Camp;0;;5064;4593,0300;225,0603;36,9515;4331,0219;41,8399;0,469;0;23,6912;25,447
2019;Aldover;Baix Ebre;0;;882;1924,4600;11,4463;13,5056;1899,5048;0;0;0;0,4252;5,1408
2019;l'Aleixar;Baix Camp;0;;873;2613,3500;7,5584;0;2605,7868;0,0806;0;0;0,0533;11,3384
2019;Alfara de Carles;Baix Ebre;0;;377;6379,7600;54,1293;0;6325,6296;0;0;0;0,536;10,3483
2019;Alforja;Baix Camp;0;;1801;3843,1000;100,6143;2,0625;3740,4206;3,6262;0;0;2,2981;22,3452
2019;Alió;Alt Camp;0;;439;727,29;33,718;75,1686;618,4074;11,695;0;0;2,1507;51,7075
2019;Almoster;Baix Camp;0;;1351;600,08;78,1752;34,7839;487,1214;0;0;0;9,1106;34,5329
2019;Altafulla;Tarragonès;1;;5243;695,61;174,5234;112,1729;408,9121;0;2,3793;0;21,292;25,3396
2019;l'Ametlla de Mar;Baix Ebre;1;;6787;6703,9900;661,7292;452,6419;5589,6172;9,1996;12,595;0;73,5047;68,6368
2019;Amposta;Montsià;1;;20738;13840,3000;376,4007;261,4778;13202,4183;76,1494;3,4652;0;41,2904;16,0439
2019;Arbolí;Baix Camp;0;Zona de muntanya;137;2062,4700;2,0826;0;2060,3866;0,0102;0;0;0,0294;11,4274
2019;l'Arboç;Baix Penedès;0;;5517;1424,1600;179,1956;92,5897;1152,3743;53,6074;0,4945;0;22,6986;15,4969
2019;l'Argentera;Baix Camp;0;Zona de muntanya;124;1003,4700;7,444;1,614;994,41;0;0;0;0,6591;42,0989
2019;Arnes;Terra Alta;0;Zona de muntanya;455;4322,4300;26,9817;0;4295,4511;2,0156;0;0;2,32;54,5035
2019;Ascó;Ribera d'Ebre;0;;1660;7352,5700;54,0559;36,3474;7262,1629;5,4174;0,2738;0;4,5045;46,8087
2019;Banyeres del Penedès;Baix Penedès;0;;3170;1223,3000;262,5637;56,3835;904,3521;21,7222;0,0829;0;16,1185;25,743
2019;Barberà de la Conca;Conca de Barberà;0;Zona de muntanya;473;2623,0200;25,9922;14,5733;2582,4565;1,415;0;0;2,234;36,278
2019;Batea;Terra Alta;0;;1890;12881,1000;57,637;4,5401;12818,9212;12,2453;0;0;4,0882;17,1532
2019;Bellmunt del Priorat;Priorat;0;;280;887,51;6,3345;0;881,1744;0,1054;0;0;0,1874;56,1438
2019;Bellvei;Baix Penedès;0;;2203;826,37;123,3123;65,3918;637,6674;22,1174;0;0;13,4142;34,5435
2019;Benifallet;Baix Ebre;0;;739;6241,5500;14,6179;4,3841;6222,5479;0;0;0;1,6793;27,9915
2019;Benissanet;Ribera d'Ebre;0;;1161;2317,4500;31,5156;43,7098;2242,2274;2,44;0;0;0,9866;22,5706
2019;la Bisbal de Montsant;Priorat;0;Zona de muntanya;216;1414,0600;5,727;0;1408,3378;0,4306;0;0;0,06;17,1393
2019;la Bisbal del Penedès;Baix Penedès;0;;3528;3226,2800;394,704;103,8586;2727,7164;1,7234;0;0;79,741;41,94
2019;Blancafort;Conca de Barberà;0;;389;1453,4000;18,1353;2,0439;1433,2224;0,4408;0;0;0,9105;25,7528
2019;Bonastre;Baix Penedès;0;;688;2491,4100;39,2187;30,9473;2421,2458;0,1731;0;0;5,8474;35,2788
2019;les Borges del Camp;Baix Camp;0;;2037;828,89;58,173;60,5648;710,1546;8,0179;0;0;5,4242;19,8114
2019;Bot;Terra Alta;0;;573;3493,9700;22,2003;0;3471,7745;4,0944;0;0;0,8409;38,604
2019;Botarell;Baix Camp;0;;1068;1200,3200;37,4597;57,956;1104,8996;0,4935;0;0;1,2852;28,204
2019;Bràfim;Alt Camp;0;;692;643,72;36,149;23,2825;584,288;6,8687;0;0;1,8051;48,078
2019;Cabacés;Priorat;0;Zona de muntanya;298;3126,5300;9,6635;0;3116,8679;0,4175;0,1049;0;0,5055;35,0958
2019;Cabra del Camp;Alt Camp;0;;1163;2694,3500;153,3168;44,7359;2496,2957;3,1325;0;0;22,4006;41,9601
2019;Calafell;Baix Penedès;1;;26538;2038,7800;1078,4537;110,4049;849,9178;17,3615;104,7482;0;80,8891;16,2429
2019;Cambrils;Baix Camp;1;;33898;3527,4500;816,414;373,592;2337,4428;11,618;27,0528;0;86,2386;14,8348
2019;Capafonts;Baix Camp;0;Zona de muntanya;121;1324,9500;7,8842;1,5315;1315,5378;0;0,0868;0;0,3493;67,2428
2019;Capçanes;Priorat;0;;398;2234,5000;8,2875;0;2226,2087;0,6036;0;0;0,2806;20,7422
2019;Caseres;Terra Alta;0;;259;4290,2300;10,1519;0;4280,0773;0,304;0,2545;0;0,2317;74,2771
2019;Castellvell del Camp;Baix Camp;0;;2857;517,13;228,2014;51,5597;237,3719;1,9908;0,2823;0;14,6394;10,1902
2019;el Catllar;Tarragonès;0;;4451;2643,1100;330,7952;114,9836;2197,3343;2,0374;4,6496;0;34,1248;30,9652
2019;la Sénia;Montsià;0;;5681;10836,4100;278,9312;226,3245;10331,1496;111,8178;0;0;37,8446;38,8138
2019;Colldejou;Baix Camp;0;;176;1450,3800;5,2638;2;1443,1152;0;0,0414;0;0,3563;69,7747
2019;Conesa;Conca de Barberà;0;Zona de muntanya;103;2904,0400;7,5297;2,619;2893,8930;0,8403;0;0;0,1138;86,9971
2019;Constantí;Tarragonès;0;;6540;3109,8900;413,8435;386,2816;2309,7617;210,2552;0,5996;0;48,2136;30,8892
2019;Corbera d'Ebre;Terra Alta;0;;1016;5316,0400;28,7034;0;5287,3328;1,0284;0;0;0,798;32,2648
2019;Cornudella de Montsant;Priorat;0;Zona de muntanya;941;6345,9500;39,3839;0;6306,5639;1,3982;0,0177;0;4,3822;35,1788
2019;Creixell;Tarragonès;1;;3642;1049,2000;159,9733;179,5841;709,6432;0;0,1262;0;13,022;15,2017
2019;Cunit;Baix Penedès;1;;12952;981,15;506,2192;68,316;406,6112;0;5,5064;0;43,5021;17,8233
2019;Xerta;Baix Ebre;0;;1170;3335,9600;31,08;5,8299;3299,0473;0;0;0;1,8153;34,1048
2019;Duesaigües;Baix Camp;0;;245;1357,7000;7,6774;4,0073;1346,0141;0;0;0;0,9907;60,4685
2019;l'Espluga de Francolí;Conca de Barberà;0;;3755;5651,3200;69,9254;65,8656;5515,5294;3,2103;0,0904;0;5,9384;13,6432
2019;Falset;Priorat;0;;2834;3161,7200;71,2331;39,4399;3051,0497;7,5917;0,2484;0;8,6712;26,3321
2019;la Fatarella;Terra Alta;0;Zona de muntanya;941;5663,2900;24,2857;49,8781;5589,1232;1,6135;0;0;0,7238;25,6743
2019;la Febró;Baix Camp;0;Zona de muntanya;40;1609,5000;2,6091;0;1606,8863;0;0;0;0,0936;77,4735
2019;la Figuera;Priorat;0;Zona de muntanya;111;1868,6200;5,5379;1,3014;1861,7799;0;0,4854;0;0,1051;61,7213
2019;Figuerola del Camp;Alt Camp;0;;320;2270,4600;12,7546;0;2257,7091;0,3619;0;0;0,7207;57,238
2019;Flix;Ribera d'Ebre;0;;3408;11701,1500;142,8792;50,6587;11507,6127;32,495;0;0;13,8272;34,2094
2019;Forès;Conca de Barberà;0;Zona de muntanya;43;1614,8100;6,7778;0;1608,0349;0;0;0;0,5156;50,5078
2019;Freginals;Montsià;0;;346;1759,8400;10,5711;0;1749,2709;0,1262;0;0;0,5373;67,9266
2019;la Galera;Montsià;0;;731;2745,9500;16,7941;0;2729,1519;0,4186;0;0;0,6526;31,8894
2019;Gandesa;Terra Alta;0;;3064;7113,0000;64,225;22,1674;7026,6117;8,8201;0;0;1,2785;23,4441
2019;Garcia;Ribera d'Ebre;0;;527;5234,0300;17,5525;0;5216,4767;0,6378;0;0;2,5954;30,0914
2019;els Garidells;Alt Camp;0;;187;306,56;17,4282;16,1698;272,9581;6,6561;0;0;1,0847;33,4187
2019;Ginestar;Ribera d'Ebre;0;;753;1568,3300;20,0015;3,8586;1544,4727;0;0,8012;0;0,5097;30,2901
2019;Godall;Montsià;0;;575;3361,5400;22,2489;7,0156;3332,2747;2,561;0;0;0,8367;26,6238
2019;Gratallops;Priorat;0;;229;1350,8800;7,5246;4,3296;1339,0290;0;0;0;0,2887;44,9736
2019;els Guiamets;Priorat;0;;270;1212,2300;10,6745;3,1243;1198,4311;0,2579;1,2478;0;1,3969;51,7062
2019;Horta de Sant Joan;Terra Alta;0;Zona de muntanya;1149;11873,5000;35,6291;8,4813;11829,3905;1,0841;0;0;1,9919;19,5219
2019;el Lloar;Priorat;0;;107;663,49;5,2364;0;658,2581;0,21;0,0478;0;0,2714;32,3479
2019;Llorac;Conca de Barberà;0;Zona de muntanya;100;2313,7600;11,8629;0;2301,8946;0,1376;0;0;1,2226;22,2739
2019;Llorenç del Penedès;Baix Penedès;0;;2393;468,68;96,8267;29,4554;342,3972;12,6242;0,9977;0;5,1044;42,3328
2019;Margalef;Priorat;0;Zona de muntanya;97;3469,1800;3,8518;0;3465,3254;0;0;0;0,045;19,2247
2019;Marçà;Priorat;0;;594;1606,1800;20,2801;5,5593;1580,3443;1,5052;0;0;2,7058;55,427
2019;Mas de Barberans;Montsià;0;;578;7885,2600;8,8242;0;7876,4371;0,2298;0;0;0,1306;7,5724
2019;Masdenverge;Montsià;0;;1070;1461,9900;20,8867;20,3229;1420,7819;0;0;0;0,8619;9,4708
2019;Masllorenç;Baix Penedès;0;;504;655,46;74,8895;0;580,5659;7,0676;0;0;7,1416;48,5679
2019;la Masó;Alt Camp;0;;276;357,73;7,8953;1,9701;347,8676;0;0;0;0,1398;12,6383
2019;Maspujols;Baix Camp;0;;827;364,44;22,3573;1,9356;340,145;0,2477;0;0;3,9945;22,5336
2019;el Masroig;Priorat;0;;497;1550,7200;14,949;1,6029;1534,1682;1,259;0;0;0,5993;29,4403
2019;el Milà;Alt Camp;0;;178;412,06;4,8217;3,4338;403,8009;0;0;0;0,4535;25,1915
2019;Miravet;Ribera d'Ebre;0;;691;3238,8700;16,4299;2,7275;3219,7163;1,3611;0;0;0,4303;24,9063
2019;el Molar;Priorat;0;;297;2281,0400;9,3103;0;2271,7328;0,1507;0;0;0,4018;41,0399
2019;Montblanc;Conca de Barberà;0;Zona de muntanya;7364;9097,5900;231,7846;207,8806;8657,9292;87,5094;0;0;11,4107;24,9711
2019;Montbrió del Camp;Baix Camp;0;;2890;1041,2600;68,6955;55,1774;917,387;11,2294;2,5777;0;4,0614;15,733
2019;Montferri;Alt Camp;0;;387;1902,2500;36,9001;14,7465;1850,6013;7,3413;0;0;0,7786;24,6634
2019;el Montmell;Baix Penedès;0;;1512;7262,8600;454,1856;79,3771;6729,2926;0;1,4815;0;75,8967;68,852
2019;Mont-ral;Alt Camp;0;Zona de muntanya;162;3480,2000;26,8862;0;3453,3109;0;0;0;1,8631;69,9555
2019;Mont-roig del Camp;Baix Camp;1;;12136;6345,1400;685,7855;618,2068;5041,1446;5,3841;18,5097;0;54,8453;15,769
2019;Móra d'Ebre;Ribera d'Ebre;0;;5690;4511,4500;123,9031;62,7664;4324,7820;9,4564;0;0;14,1323;23,3475
2019;Móra la Nova;Ribera d'Ebre;0;;3087;1593,0300;79,7794;79,3346;1433,9201;24,4881;0;0;6,0095;15,271
2019;el Morell;Tarragonès;0;;3704;595,75;140,0299;149,137;306,5819;85,7093;0,2008;0;3,6806;17,3202
2019;la Morera de Montsant;Priorat;0;Zona de muntanya;152;5287,8500;6,6921;0;5281,1623;0;0,0438;0;0,3071;49,1736
2019;la Nou de Gaià;Tarragonès;0;;603;432,08;18,8485;3,5301;409,702;0;0;0;1,7721;17,8527
2019;Nulles;Alt Camp;0;;492;1067,0200;18,094;18,4098;1030,5125;0,5395;0;0;1,329;15,907
2019;la Palma d'Ebre;Ribera d'Ebre;0;Zona de muntanya;340;3792,4900;14,5795;0;3777,9138;0,4829;0;0;0,6803;35,3445
2019;els Pallaresos;Tarragonès;0;;4777;507,63;149,6082;59,765;298,2559;3,0999;0,2111;0;20,8866;22,344
2019;Passanant i Belltall;Conca de Barberà;0;Zona de muntanya;163;2776,6700;11,0651;0;2765,6077;0;0;0;0,5926;88,3039
2019;Paüls;Baix Ebre;0;Zona de muntanya;556;4383,6300;10,8271;0;4372,7982;0,3139;0;0;0,6496;16,8232
2019;Perafort;Tarragonès;0;;1261;955,46;105,4207;125,652;724,3893;53,9375;0;0;5,7426;80,339
2019;el Perelló;Baix Ebre;1;;2770;10070,6000;117,0408;30,4959;9923,0663;12,6371;4,2845;0;9,5257;25,7311
2019;les Piles;Conca de Barberà;0;Zona de muntanya;212;2241,2300;12,2283;2,5216;2226,4782;0;0;0;0,6208;68,3574
2019;el Pinell de Brai;Terra Alta;0;;1017;5699,3100;21,0775;0;5678,2310;0,6661;0;0;0,6516;25,0123
2019;Pira;Conca de Barberà;0;;493;857,51;48,2274;39,6067;769,6808;19,6773;0;0;10,009;69,6025
2019;el Pla de Santa Maria;Alt Camp;0;;2327;3512,0100;48,6166;148,6264;3314,7666;2,1449;0;0;4,2432;30,0134
2019;la Pobla de Mafumet;Tarragonès;0;;3904;616,2;295,8753;46,8817;273,4402;248,7384;0;0;2,2511;15,6127
2019;la Pobla de Massaluca;Terra Alta;0;;318;4340,4800;16,4044;0;4324,0753;0,684;0;0;1,8832;67,2057
2019;la Pobla de Montornès;Tarragonès;0;;2839;1226,3800;138,7322;57,879;1029,7670;0;2,2479;0;15,8712;57,7587
2019;Poboleda;Priorat;0;;313;1394,6900;10,7613;2,3179;1381,6083;0;0;0;0,6049;39,3344
2019;el Pont d'Armentera;Alt Camp;0;;505;2167,5600;26,8983;3,7741;2136,8830;1,653;0,1377;0;4,8191;56,1496
2019;Porrera;Priorat;0;;439;2883,2000;13,2098;0;2869,9883;1,1693;0;0;0,8563;34,2287
2019;Pradell de la Teixeta;Priorat;0;Zona de muntanya;152;2185,3100;3,1352;0;2182,1771;0;0;0;0,1436;15,4693
2019;Prades;Baix Camp;0;Zona de muntanya;589;3244,0700;85,7332;0;3158,3391;1,3094;0,762;0;8,5182;60,226
2019;Prat de Comte;Terra Alta;0;Zona de muntanya;183;2643,0600;7,0148;0;2636,0490;0;0;0;0,3152;86,5857
2019;Pratdip;Baix Camp;0;;738;3613,4100;94,919;80,2192;3438,2767;0;0;0;20,9318;78,6827
2019;Puigpelat;Alt Camp;0;;1149;949,33;60,0604;80,8402;808,427;2,1886;0;0;2,3474;12,0364
2019;Querol;Alt Camp;0;Zona de muntanya;507;7228,9900;377,9392;70,2394;6780,8162;0;0;0;19,7434;55,8774
2019;Rasquera;Ribera d'Ebre;0;;781;5131,5100;19,3582;0;5112,1552;0;0;0;3,4842;19,807
2019;Renau;Tarragonès;0;;157;831,07;7,0525;0;824,0151;0;0;0;0,7586;46,2186
2019;Reus;Baix Camp;0;;104373;5290,3100;866,7343;913,0994;3510,4766;149,1257;10,1928;0;62,5024;7,762
2019;la Riba;Alt Camp;0;;585;799,28;32,1869;0;767,0975;7,6993;0;0;2,9369;16,7782
